SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
723GS2039, GS, 20-Jan-2026,103.5,102.15,102.15,102.15,102.15,102.15,102.15,1600,1.63,2,1600.0, 100.00,2026-01-20
724GS2055, GS, 20-Jan-2026,101.6,101.6,102.3,101.5,102.3,102.25,101.92,4254,4.34,17,2427.0, 57.05,2026-01-20
725GS2063, GS, 20-Jan-2026,99.13,99.48,99.75,98.75,99.17,99.11,99.13,93432,92.62,93,86659.0, 92.75,2026-01-20
726GS2032, GS, 20-Jan-2026,105.8,105.19,105.5,105.19,105.5,105.5,105.32,1816,1.91,4,1816.0, 100.00,2026-01-20
732GS2030, GS, 20-Jan-2026,105.7,104.3,104.31,104.3,104.31,104.31,104.3,1000,1.04,3,1000.0, 100.00,2026-01-20
733GS2026, GS, 20-Jan-2026,102.5,100.55,102.35,100.55,101.91,101.91,101.91,3013,3.07,7,2962.0, 98.31,2026-01-20
734GS2064, GS, 20-Jan-2026,100.7,100.05,100.79,100.0,100.24,100.25,100.21,18564,18.6,20,16684.0, 89.87,2026-01-20
736GS2052, GS, 20-Jan-2026,103.0,103.0,103.0,103.0,103.0,103.0,103.0,96,0.1,1,96.0, 100.00,2026-01-20
737GR2054, GS, 20-Jan-2026,102.49,102.48,102.48,102.48,102.48,102.48,102.48,1,0.0,1,1.0, 100.00,2026-01-20
737GS2028, GS, 20-Jan-2026,104.4,104.5,105.0,104.4,104.55,104.55,104.59,9111,9.53,10,9111.0, 100.00,2026-01-20
738GS2027, GS, 20-Jan-2026,103.19,102.9,103.38,102.6,102.67,102.88,102.81,62958,64.72,60,54987.0, 87.34,2026-01-20
73GS2053, GS, 20-Jan-2026,99.87,100.0,100.0,99.8,99.8,99.8,99.84,3339,3.33,11,3339.0, 100.00,2026-01-20
741GS2036, GS, 20-Jan-2026,104.5,104.3,104.8,104.0,104.65,104.65,104.29,26525,27.66,11,23425.0, 88.31,2026-01-20
746GS2073, GS, 20-Jan-2026,101.2,101.01,101.8,101.01,101.05,101.07,101.09,3701,3.74,8,3601.0, 97.30,2026-01-20
74GS2062, GS, 20-Jan-2026,101.5,101.1,101.5,101.05,101.05,101.05,101.06,4236,4.28,8,4236.0, 100.00,2026-01-20
754GS2036, GS, 20-Jan-2026,106.37,106.49,106.85,106.21,106.4,106.27,106.28,418958,445.25,201,401638.0, 95.87,2026-01-20
832GS2032, GS, 20-Jan-2026,112.0,113.45,113.45,110.45,110.45,110.45,111.95,2,0.0,2,0.0, 0.00,2026-01-20
833GS2026, GS, 20-Jan-2026,102.0,102.0,102.0,102.0,102.0,102.0,102.0,1,0.0,1,1.0, 100.00,2026-01-20
883GS2041, GS, 20-Jan-2026,116.5,115.0,115.0,114.5,114.5,114.5,114.88,947,1.09,17,947.0, 100.00,2026-01-20
897GS2030, GS, 20-Jan-2026,113.2,113.2,113.2,113.2,113.2,113.2,113.2,4000,4.53,3,4000.0, 100.00,2026-01-20
92GS2030, GS, 20-Jan-2026,115.0,115.25,115.25,114.0,114.0,114.42,115.24,16199,18.67,16,16119.0, 99.51,2026-01-20
A2ZINFRA, EQ, 20-Jan-2026,14.43,14.35,14.83,13.71,13.93,13.75,13.94,374727,52.22,661,253504.0, 67.65,2026-01-20
AAATECH, EQ, 20-Jan-2026,118.67,118.0,119.85,112.74,112.74,112.75,116.05,74031,85.91,1786,47208.0, 63.77,2026-01-20
AADHARHFC, EQ, 20-Jan-2026,470.35,470.35,471.5,466.45,470.0,470.05,468.68,496194,2325.55,13569,360276.0, 72.61,2026-01-20
AAKAAR, SM, 20-Jan-2026,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1600,0.96,1,1600.0, 100.00,2026-01-20
AAKASH, EQ, 20-Jan-2026,8.42,8.3,8.59,8.05,8.22,8.17,8.27,69283,5.73,392,56527.0, 81.59,2026-01-20
AARADHYA, SM, 20-Jan-2026,125.0,122.0,123.75,118.0,118.0,118.0,121.88,4800,5.85,3,4800.0, 100.00,2026-01-20
AAREYDRUGS, EQ, 20-Jan-2026,62.73,61.35,63.5,60.54,63.49,62.9,62.51,139856,87.42,1307,84400.0, 60.35,2026-01-20
AARON, EQ, 20-Jan-2026,159.37,159.37,162.99,154.0,156.8,155.76,158.29,22970,36.36,908,11518.0, 50.14,2026-01-20
AARTECH, EQ, 20-Jan-2026,52.53,52.5,52.96,48.6,49.9,49.24,50.44,29835,15.05,704,20105.0, 67.39,2026-01-20
AARTIDRUGS, EQ, 20-Jan-2026,376.5,376.2,379.0,368.55,379.0,375.05,373.64,152668,570.43,7676,90228.0, 59.10,2026-01-20
AARTIIND, EQ, 20-Jan-2026,353.45,351.5,352.95,343.6,345.05,345.75,348.32,648340,2258.29,20087,288035.0, 44.43,2026-01-20
AARTIPHARM, EQ, 20-Jan-2026,777.05,779.0,779.0,750.2,759.5,752.65,764.35,199202,1522.61,16997,93730.0, 47.05,2026-01-20
AARTISURF, EQ, 20-Jan-2026,382.6,410.95,459.1,405.05,459.1,459.1,447.93,272479,1220.51,6820,92331.0, 33.89,2026-01-20
AARTISURF, P1, 20-Jan-2026,138.0,165.6,165.6,160.75,165.6,165.15,164.78,266,0.44,26,235.0, 88.35,2026-01-20
AARVI, EQ, 20-Jan-2026,125.18,123.0,126.74,120.0,121.63,122.22,122.91,17188,21.13,719,7715.0, 44.89,2026-01-20
AATMAJ, SM, 20-Jan-2026,23.85,24.65,24.65,22.05,22.05,22.05,23.35,4000,0.93,2,4000.0, 100.00,2026-01-20
AAVAS, EQ, 20-Jan-2026,1413.7,1413.6,1413.7,1377.5,1385.0,1384.7,1387.35,194016,2691.68,19986,97362.0, 50.18,2026-01-20
ABAN, BE, 20-Jan-2026,21.21,21.98,22.27,21.24,22.27,22.27,22.17,183850,40.76,941,, -,2026-01-20
ABB, EQ, 20-Jan-2026,4865.5,4855.0,4855.0,4673.0,4693.0,4691.5,4725.89,413609,19546.72,43871,218192.0, 52.75,2026-01-20
ABBOTINDIA, EQ, 20-Jan-2026,27750.0,27750.0,27750.0,27140.0,27185.0,27210.0,27429.74,4656,1277.13,2275,2824.0, 60.65,2026-01-20
ABCAPITAL, EQ, 20-Jan-2026,361.1,361.1,366.1,353.75,354.9,355.35,358.33,5387549,19305.04,65693,2183776.0, 40.53,2026-01-20
ABCOTS, EQ, 20-Jan-2026,413.8,414.95,414.95,404.2,409.4,409.15,409.93,6976,28.6,366,3382.0, 48.48,2026-01-20
ABDL, EQ, 20-Jan-2026,453.5,453.5,456.7,437.6,442.0,439.5,445.45,723701,3223.72,31100,370686.0, 51.22,2026-01-20
ABFRL, EQ, 20-Jan-2026,71.89,68.1,68.99,65.78,67.99,67.85,66.89,92217391,61684.29,120581,42414520.0, 45.99,2026-01-20
ABGSEC, EQ, 20-Jan-2026,110.8,110.78,111.27,110.7,110.76,110.76,110.81,657,0.73,16,655.0, 99.70,2026-01-20
ABHAPOWER, SM, 20-Jan-2026,34.2,32.75,32.75,30.0,30.2,30.1,31.62,9600,3.04,6,8000.0, 83.33,2026-01-20
ABINFRA, EQ, 20-Jan-2026,18.86,18.86,19.0,18.2,18.46,18.39,18.59,117428,21.84,717,77763.0, 66.22,2026-01-20
ABLBL, EQ, 20-Jan-2026,115.93,110.1,120.12,110.1,112.99,113.24,114.56,7891410,9040.26,58796,2994272.0, 37.94,2026-01-20
ABMINTLLTD, EQ, 20-Jan-2026,37.7,37.7,37.7,35.3,37.0,36.52,36.34,2341,0.85,40,1756.0, 75.01,2026-01-20
ABREL, EQ, 20-Jan-2026,1481.1,1475.0,1478.1,1359.2,1374.3,1373.1,1395.04,446014,6222.07,26273,261282.0, 58.58,2026-01-20
ABSLAMC, EQ, 20-Jan-2026,821.6,820.0,820.0,782.65,787.95,786.65,796.66,153808,1225.33,12931,64524.0, 41.95,2026-01-20
ABSLBANETF, EQ, 20-Jan-2026,61.11,61.11,61.31,60.7,60.74,60.89,61.09,162131,99.05,342,159183.0, 98.18,2026-01-20
ABSLLIQUID, EQ, 20-Jan-2026,999.99,999.99,1000.01,999.99,1000.01,1000.0,1000.0,6605,66.05,29,1936.0, 29.31,2026-01-20
ABSLNN50ET, EQ, 20-Jan-2026,71.84,71.89,72.0,69.99,70.31,70.29,70.87,15499,10.98,407,14752.0, 95.18,2026-01-20
ABSLPSE, EQ, 20-Jan-2026,10.2,10.2,10.5,9.95,10.01,9.98,10.04,411256,41.28,1133,300536.0, 73.08,2026-01-20
ABSMARINE, SM, 20-Jan-2026,196.1,195.0,195.0,185.05,186.25,186.3,189.17,164000,310.23,242,124000.0, 75.61,2026-01-20
ACC, EQ, 20-Jan-2026,1733.7,1731.1,1743.4,1691.1,1696.0,1696.8,1715.55,180990,3104.98,13132,78286.0, 43.25,2026-01-20
ACCELYA, EQ, 20-Jan-2026,1348.2,1349.4,1350.0,1317.0,1334.0,1333.8,1332.96,20069,267.51,1954,12027.0, 59.93,2026-01-20
ACCENTMIC, SM, 20-Jan-2026,338.9,335.0,335.0,310.1,321.1,322.3,324.25,60000,194.55,112,36500.0, 60.83,2026-01-20
ACCPL, ST, 20-Jan-2026,68.05,68.0,69.4,67.0,67.0,67.0,68.25,15600,10.65,13,12000.0, 76.92,2026-01-20
ACCURACY, EQ, 20-Jan-2026,5.21,5.22,5.28,4.86,5.0,5.01,5.03,216784,10.9,1423,133905.0, 61.77,2026-01-20
ACE, EQ, 20-Jan-2026,831.75,830.0,830.1,801.0,804.4,804.0,815.49,281677,2297.04,23423,129620.0, 46.02,2026-01-20
ACEINTEG, EQ, 20-Jan-2026,20.1,19.63,20.99,19.51,19.71,19.76,19.74,4357,0.86,78,3724.0, 85.47,2026-01-20
ACI, EQ, 20-Jan-2026,545.2,540.0,542.75,516.0,521.7,535.1,535.08,208695,1116.68,9106,98723.0, 47.30,2026-01-20
ACL, EQ, 20-Jan-2026,64.39,64.0,67.79,60.05,62.01,61.56,64.04,110286,70.63,1315,60827.0, 55.15,2026-01-20
ACMESOLAR, EQ, 20-Jan-2026,213.61,213.84,215.94,208.02,210.95,209.68,211.89,399830,847.2,11601,165387.0, 41.36,2026-01-20
ACTIVEINFR, SM, 20-Jan-2026,175.0,171.0,171.0,171.0,171.0,171.0,171.0,600,1.03,1,600.0, 100.00,2026-01-20
ACUTAAS, EQ, 20-Jan-2026,1682.2,1682.4,1682.5,1620.0,1621.0,1626.5,1646.22,317536,5227.34,30170,166298.0, 52.37,2026-01-20
ADANIENSOL, EQ, 20-Jan-2026,908.4,915.1,928.8,881.0,888.0,885.5,905.86,1936179,17538.99,43919,711874.0, 36.77,2026-01-20
ADANIENT, EQ, 20-Jan-2026,2134.6,2134.0,2139.9,2040.0,2050.0,2055.1,2088.47,1160975,24246.66,53992,455049.0, 39.20,2026-01-20
ADANIGREEN, EQ, 20-Jan-2026,914.0,914.1,927.0,878.0,885.5,883.2,898.83,2195862,19737.1,54857,718291.0, 32.71,2026-01-20
ADANIPORTS, EQ, 20-Jan-2026,1403.0,1409.0,1412.9,1359.6,1375.6,1367.6,1382.62,1799611,24881.74,57324,900567.0, 50.04,2026-01-20
ADANIPOWER, EQ, 20-Jan-2026,140.56,141.5,142.4,136.5,138.0,137.48,139.35,15689961,21863.9,93689,7096952.0, 45.23,2026-01-20
ADDICTIVE, SM, 20-Jan-2026,114.6,114.6,114.6,108.9,108.9,109.1,110.73,10500,11.63,16,7500.0, 71.43,2026-01-20
ADFFOODS, EQ, 20-Jan-2026,188.37,187.5,192.0,180.0,182.32,181.14,183.82,56428,103.73,2027,33031.0, 58.54,2026-01-20
ADL, EQ, 20-Jan-2026,73.5,73.0,73.0,71.1,72.5,72.47,72.26,1717,1.24,27,1497.0, 87.19,2026-01-20
ADOR, EQ, 20-Jan-2026,1033.2,1023.8,1030.4,996.0,996.0,999.9,1010.38,18521,187.13,1390,14052.0, 75.87,2026-01-20
ADROITINFO, EQ, 20-Jan-2026,9.89,10.0,10.0,9.36,9.36,9.51,9.6,25921,2.49,194,23159.0, 89.34,2026-01-20
ADSL, EQ, 20-Jan-2026,127.56,127.35,127.5,121.5,122.26,122.15,123.71,236683,292.79,3761,111547.0, 47.13,2026-01-20
ADVAIT, EQ, 20-Jan-2026,1452.4,1472.4,1538.9,1366.8,1406.6,1391.8,1445.26,48593,702.29,4721,21696.0, 44.65,2026-01-20
ADVANCE, EQ, 20-Jan-2026,124.84,125.9,129.33,122.0,122.0,122.67,126.38,706287,892.58,4413,168892.0, 23.91,2026-01-20
ADVANIHOTR, EQ, 20-Jan-2026,60.36,61.89,61.89,59.5,60.0,60.57,60.68,243532,147.77,2778,151543.0, 62.23,2026-01-20
ADVENTHTL, EQ, 20-Jan-2026,208.29,208.0,208.0,192.54,193.5,194.56,198.64,251188,498.96,5115,154173.0, 61.38,2026-01-20
ADVENZYMES, EQ, 20-Jan-2026,275.55,276.05,278.0,270.0,271.05,270.6,273.18,102828,280.91,3272,56495.0, 54.94,2026-01-20
AEGISLOG, EQ, 20-Jan-2026,691.55,689.05,690.25,670.0,674.45,672.9,676.48,269141,1820.69,15319,156665.0, 58.21,2026-01-20
AEGISVOPAK, EQ, 20-Jan-2026,214.91,214.81,214.81,200.3,207.9,204.0,205.22,593100,1217.17,15548,245448.0, 41.38,2026-01-20
AEQUS, EQ, 20-Jan-2026,134.97,136.21,136.45,134.5,135.42,135.42,135.13,1140339,1540.99,18441,602170.0, 52.81,2026-01-20
AEROENTER, EQ, 20-Jan-2026,81.2,82.0,84.8,80.0,80.12,80.56,82.25,342679,281.86,2414,86053.0, 25.11,2026-01-20
AEROFLEX, EQ, 20-Jan-2026,173.61,173.5,173.62,167.1,168.98,168.93,170.94,478833,818.5,7418,231465.0, 48.34,2026-01-20
AERON, SM, 20-Jan-2026,96.1,98.0,98.0,95.3,96.0,96.0,96.26,5000,4.81,5,5000.0, 100.00,2026-01-20
AERONEU, EQ, 20-Jan-2026,71.74,74.01,74.35,70.15,70.2,70.58,72.72,25760,18.73,512,10169.0, 39.48,2026-01-20
AESTHETIK, SM, 20-Jan-2026,100.0,99.0,99.0,96.0,96.0,98.4,98.4,5000,4.92,2,5000.0, 100.00,2026-01-20
AETHER, EQ, 20-Jan-2026,979.95,979.9,979.9,943.35,969.0,966.45,962.77,225011,2166.33,15876,109652.0, 48.73,2026-01-20
AFCONS, EQ, 20-Jan-2026,351.6,350.5,351.55,342.1,350.45,349.85,346.98,339227,1177.06,13799,125423.0, 36.97,2026-01-20
AFFLE, EQ, 20-Jan-2026,1692.4,1682.7,1687.2,1634.1,1641.3,1656.3,1654.41,228619,3782.29,16725,140667.0, 61.53,2026-01-20
AFFORDABLE, EQ, 20-Jan-2026,179.37,177.0,177.58,167.0,168.21,169.28,171.37,60347,103.41,2513,24758.0, 41.03,2026-01-20
AFIL, EQ, 20-Jan-2026,5.63,5.53,5.6,5.2,5.28,5.32,5.41,1721749,93.12,2248,1080707.0, 62.77,2026-01-20
AFSL, EQ, 20-Jan-2026,201.0,201.0,202.03,201.0,201.0,201.0,201.01,18392,36.97,108,16953.0, 92.18,2026-01-20
AGARIND, EQ, 20-Jan-2026,685.2,684.05,687.7,664.55,677.0,670.95,674.8,12845,86.68,1225,7290.0, 56.75,2026-01-20
AGARWALEYE, EQ, 20-Jan-2026,479.75,480.0,484.05,456.6,474.9,471.4,467.09,207265,968.11,10516,95463.0, 46.06,2026-01-20
AGARWALFT, SM, 20-Jan-2026,38.0,37.0,37.0,36.1,36.1,36.1,36.28,7500,2.72,4,6000.0, 80.00,2026-01-20
AGARWALTUF, SM, 20-Jan-2026,111.05,107.65,110.5,104.0,110.5,106.0,106.34,44400,47.21,34,33600.0, 75.68,2026-01-20
AGI, EQ, 20-Jan-2026,657.8,655.05,659.95,633.9,634.0,636.9,645.12,77509,500.03,5204,40959.0, 52.84,2026-01-20
AGIIL, EQ, 20-Jan-2026,278.2,280.0,280.0,268.3,276.05,276.25,275.75,933046,2572.89,5013,488172.0, 52.32,2026-01-20
AGNI, SM, 20-Jan-2026,20.9,20.45,20.45,20.1,20.1,20.1,20.19,10000,2.02,4,10000.0, 100.00,2026-01-20
AGRITECH, BE, 20-Jan-2026,151.89,149.0,151.8,144.3,144.31,144.47,146.28,1574,2.3,72,, -,2026-01-20
AGROPHOS, EQ, 20-Jan-2026,37.84,38.02,38.02,35.0,36.9,36.84,36.34,39963,14.52,491,26057.0, 65.20,2026-01-20
AGSTRA, BZ, 20-Jan-2026,3.93,3.9,3.96,3.8,3.87,3.82,3.88,197365,7.65,557,, -,2026-01-20
AGUL, SM, 20-Jan-2026,68.5,68.0,68.0,68.0,68.0,68.0,68.0,4000,2.72,2,4000.0, 100.00,2026-01-20
AHCL, EQ, 20-Jan-2026,133.99,133.99,136.07,125.44,126.3,127.03,127.63,320139,408.58,2724,224159.0, 70.02,2026-01-20
AHIMSA, ST, 20-Jan-2026,23.75,22.6,22.6,22.6,22.6,22.6,22.6,3000,0.68,1,3000.0, 100.00,2026-01-20
AHLADA, EQ, 20-Jan-2026,54.31,54.31,54.97,52.11,53.4,53.13,53.27,26994,14.38,178,18832.0, 69.76,2026-01-20
AHLEAST, EQ, 20-Jan-2026,134.86,132.13,135.0,131.27,132.0,132.08,132.84,3290,4.37,61,2162.0, 65.71,2026-01-20
AHLUCONT, EQ, 20-Jan-2026,892.1,881.0,892.8,855.05,861.8,862.05,874.03,114503,1000.79,9905,61791.0, 53.96,2026-01-20
AIAENG, EQ, 20-Jan-2026,3865.9,3846.0,3846.0,3723.8,3765.0,3740.6,3770.14,56416,2126.96,10686,31016.0, 54.98,2026-01-20
AIIL, EQ, 20-Jan-2026,623.9,623.9,624.4,604.0,606.8,610.1,614.24,312281,1918.15,16983,143869.0, 46.07,2026-01-20
AILIMITED, SM, 20-Jan-2026,29.3,28.0,28.0,28.0,28.0,28.0,28.0,1500,0.42,1,1500.0, 100.00,2026-01-20
AIMTRON, ST, 20-Jan-2026,802.25,800.0,815.0,762.15,772.0,768.15,784.05,35400,277.55,168,30200.0, 85.31,2026-01-20
AIRAN, EQ, 20-Jan-2026,15.69,15.69,15.69,15.01,15.25,15.15,15.14,129528,19.61,1253,106139.0, 81.94,2026-01-20
AIROLAM, EQ, 20-Jan-2026,94.13,94.61,94.61,91.08,91.99,91.95,91.75,1810,1.66,64,1641.0, 90.66,2026-01-20
AIRTELPP, E1, 20-Jan-2026,1599.95,1591.95,1604.85,1566.25,1585.0,1584.25,1597.94,154124,2462.8,3728,147137.0, 95.47,2026-01-20
AJANTPHARM, EQ, 20-Jan-2026,2685.6,2684.0,2703.4,2660.4,2695.0,2684.2,2680.76,67723,1815.49,10784,37583.0, 55.50,2026-01-20
AJAXENGG, EQ, 20-Jan-2026,556.2,556.95,560.0,540.0,545.0,544.95,544.15,71934,391.43,4773,53080.0, 73.79,2026-01-20
AJMERA, EQ, 20-Jan-2026,171.95,170.25,170.9,159.6,160.0,160.9,163.63,241873,395.77,5201,120240.0, 49.71,2026-01-20
AJOONI, EQ, 20-Jan-2026,3.94,3.97,3.98,3.7,3.8,3.81,3.88,497270,19.29,840,382131.0, 76.85,2026-01-20
AKANKSHA, SM, 20-Jan-2026,64.95,66.0,72.0,64.25,69.0,69.15,69.83,99000,69.13,74,52000.0, 52.53,2026-01-20
AKASH, EQ, 20-Jan-2026,25.43,25.43,26.5,24.62,25.5,25.21,25.28,15932,4.03,173,10015.0, 62.86,2026-01-20
AKG, EQ, 20-Jan-2026,13.26,13.55,13.55,13.18,13.33,13.3,13.27,36068,4.78,153,33465.0, 92.78,2026-01-20
AKI, EQ, 20-Jan-2026,6.19,6.15,6.28,5.7,6.04,6.0,5.97,43873,2.62,212,32860.0, 74.90,2026-01-20
AKIKO, ST, 20-Jan-2026,240.0,242.4,242.4,228.0,233.0,233.0,231.83,12800,29.67,16,12000.0, 93.75,2026-01-20
AKSHAR, EQ, 20-Jan-2026,0.49,0.5,0.5,0.47,0.49,0.48,0.48,1340281,6.47,634,1109299.0, 82.77,2026-01-20
AKSHARCHEM, EQ, 20-Jan-2026,222.93,221.0,225.69,210.35,214.2,212.19,216.8,4531,9.82,241,2594.0, 57.25,2026-01-20
AKSHOPTFBR, EQ, 20-Jan-2026,5.98,5.98,6.0,5.01,5.55,5.53,5.44,802337,43.63,1733,467587.0, 58.28,2026-01-20
AKUMS, EQ, 20-Jan-2026,437.35,439.0,441.0,420.1,422.9,421.45,427.26,103460,442.05,5960,56561.0, 54.67,2026-01-20
AKZOINDIA, EQ, 20-Jan-2026,3060.0,3042.2,3071.8,2960.0,2976.0,2972.9,3024.58,54847,1658.89,8848,24040.0, 43.83,2026-01-20
ALANKIT, EQ, 20-Jan-2026,9.83,9.79,9.8,9.3,9.41,9.39,9.53,425561,40.57,1641,327689.0, 77.00,2026-01-20
ALBERTDAVD, EQ, 20-Jan-2026,688.55,698.75,709.85,686.0,688.0,691.35,698.71,2286,15.97,266,1404.0, 61.42,2026-01-20
