SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
725GS2063, GS, 12-Feb-2026,98.32,98.8,98.8,98.25,98.29,98.44,98.36,114892,113.01,143,111450.0, 97.00,2026-02-12
726GS2032, GS, 12-Feb-2026,106.19,106.3,106.7,106.3,106.65,106.65,106.44,62100,66.1,6,61300.0, 98.71,2026-02-12
726GS2033, GS, 12-Feb-2026,102.89,103.0,103.0,102.95,102.95,102.95,102.95,10000,10.3,3,10000.0, 100.00,2026-02-12
727GS2026, GS, 12-Feb-2026,102.75,100.18,102.8,100.18,102.8,102.8,102.72,33,0.03,6,32.0, 96.97,2026-02-12
732GS2030, GS, 12-Feb-2026,105.0,103.95,104.01,103.95,104.01,104.01,103.95,2400,2.49,3,2400.0, 100.00,2026-02-12
733GS2026, GS, 12-Feb-2026,102.5,102.5,103.14,102.5,103.14,103.14,103.12,6798,7.01,3,6798.0, 100.00,2026-02-12
734GS2064, GS, 12-Feb-2026,100.35,100.35,100.39,99.5,99.5,99.67,99.92,63306,63.25,50,55735.0, 88.04,2026-02-12
737GS2028, GS, 12-Feb-2026,105.0,104.06,104.23,104.06,104.23,104.23,104.09,3700,3.85,6,3700.0, 100.00,2026-02-12
738GS2027, GS, 12-Feb-2026,102.94,102.94,103.15,102.94,103.13,103.05,103.06,91473,94.27,34,91320.0, 99.83,2026-02-12
73GS2053, GS, 12-Feb-2026,99.71,100.89,100.89,99.6,99.6,99.6,99.66,5001,4.98,10,5001.0, 100.00,2026-02-12
741GS2036, GS, 12-Feb-2026,105.0,104.35,105.6,104.32,104.95,104.5,104.38,3631,3.79,9,3623.0, 99.78,2026-02-12
743GS2076, GS, 12-Feb-2026,102.0,101.0,101.5,101.0,101.5,101.5,101.43,585,0.59,5,585.0, 100.00,2026-02-12
746GS2073, GS, 12-Feb-2026,101.5,102.0,102.0,101.45,101.45,101.45,101.48,100,0.1,3,100.0, 100.00,2026-02-12
74GS2062, GS, 12-Feb-2026,101.48,101.99,101.99,101.5,101.99,101.99,101.5,6736,6.84,9,6736.0, 100.00,2026-02-12
754GS2036, GS, 12-Feb-2026,106.8,106.95,107.01,106.81,107.01,106.99,106.98,497625,532.37,140,497025.0, 99.88,2026-02-12
757GS2033, GS, 12-Feb-2026,105.3,105.35,105.35,105.35,105.35,105.35,105.35,1,0.0,1,1.0, 100.00,2026-02-12
824GS2033, GS, 12-Feb-2026,110.45,109.45,109.45,109.45,109.45,109.45,109.45,18100,19.81,2,18100.0, 100.00,2026-02-12
832GS2032, GS, 12-Feb-2026,109.0,108.65,108.65,108.65,108.65,108.65,108.65,2,0.0,2,2.0, 100.00,2026-02-12
83GS2040, GS, 12-Feb-2026,112.73,110.0,110.0,110.0,110.0,110.0,110.0,28,0.03,1,28.0, 100.00,2026-02-12
83GS2042, GS, 12-Feb-2026,108.51,110.5,110.5,110.0,110.0,110.0,110.06,1430,1.57,2,1430.0, 100.00,2026-02-12
883GS2041, GS, 12-Feb-2026,116.4,116.4,117.6,116.4,117.6,117.6,116.41,1005,1.17,8,1005.0, 100.00,2026-02-12
897GS2030, GS, 12-Feb-2026,113.5,113.5,113.5,113.5,113.5,113.5,113.5,2001,2.27,2,2001.0, 100.00,2026-02-12
92GS2030, GS, 12-Feb-2026,114.74,114.74,114.74,114.7,114.74,114.74,114.72,19354,22.2,9,19354.0, 100.00,2026-02-12
A2ZINFRA, EQ, 12-Feb-2026,15.19,15.75,15.75,14.75,14.78,14.8,14.94,136584,20.41,373,102760.0, 75.24,2026-02-12
AAATECH, BE, 12-Feb-2026,106.22,107.49,111.53,107.49,111.53,111.53,110.77,12911,14.3,206,, -,2026-02-12
AADHARHFC, EQ, 12-Feb-2026,472.6,472.6,476.0,468.7,469.1,471.0,471.25,174451,822.11,11708,122146.0, 70.02,2026-02-12
AAKAAR, SM, 12-Feb-2026,51.0,52.0,53.0,48.55,50.0,50.0,50.14,19200,9.63,10,9600.0, 50.00,2026-02-12
AAKASH, EQ, 12-Feb-2026,7.98,8.14,8.23,7.82,7.99,7.96,8.02,72243,5.79,350,50612.0, 70.06,2026-02-12
AARADHYA, SM, 12-Feb-2026,115.0,113.0,113.0,111.0,112.0,112.0,111.79,8400,9.39,7,6000.0, 71.43,2026-02-12
AAREYDRUGS, EQ, 12-Feb-2026,67.97,66.75,71.5,66.22,69.65,70.94,69.94,608739,425.78,2455,375327.0, 61.66,2026-02-12
AARON, EQ, 12-Feb-2026,162.05,162.87,163.2,159.0,160.1,159.16,160.29,4795,7.69,268,2747.0, 57.29,2026-02-12
AARTECH, EQ, 12-Feb-2026,49.84,50.96,50.96,47.5,48.39,48.24,48.36,35918,17.37,523,24383.0, 67.89,2026-02-12
AARTIDRUGS, EQ, 12-Feb-2026,375.25,376.65,377.6,372.55,374.3,375.15,375.1,58730,220.3,2147,34583.0, 58.88,2026-02-12
AARTIIND, EQ, 12-Feb-2026,467.15,466.1,468.0,461.0,463.0,465.6,464.33,870683,4042.87,30396,337203.0, 38.73,2026-02-12
AARTIPHARM, EQ, 12-Feb-2026,749.85,745.8,745.8,694.0,711.4,710.85,710.54,640813,4553.26,30323,247753.0, 38.66,2026-02-12
AARTISURF, EQ, 12-Feb-2026,434.9,428.1,434.55,422.6,422.6,425.8,429.44,5553,23.85,528,3318.0, 59.75,2026-02-12
AARTISURF, P1, 12-Feb-2026,195.45,156.55,197.0,156.55,192.8,192.8,182.12,15,0.03,4,5.0, 33.33,2026-02-12
AARVI, EQ, 12-Feb-2026,131.63,133.5,135.3,127.0,130.0,130.78,131.59,99629,131.1,2935,30275.0, 30.39,2026-02-12
AATMAJ, SM, 12-Feb-2026,20.0,20.5,20.5,20.5,20.5,20.5,20.5,2000,0.41,1,2000.0, 100.00,2026-02-12
AAVAS, EQ, 12-Feb-2026,1309.9,1309.9,1320.0,1294.1,1300.5,1308.5,1310.28,246242,3226.46,17589,169365.0, 68.78,2026-02-12
ABAN, BE, 12-Feb-2026,21.48,21.95,21.95,21.01,21.27,21.11,21.19,36020,7.63,216,, -,2026-02-12
ABB, EQ, 12-Feb-2026,5825.5,5819.0,5864.5,5760.0,5795.0,5788.5,5789.82,169801,9831.17,16847,99312.0, 58.49,2026-02-12
ABBOTINDIA, EQ, 12-Feb-2026,26915.0,27135.0,27135.0,26550.0,26640.0,26660.0,26720.41,14882,3976.53,6866,5861.0, 39.38,2026-02-12
ABCAPITAL, EQ, 12-Feb-2026,344.25,342.55,346.3,340.15,342.6,344.65,343.9,5135493,17661.1,42727,2792477.0, 54.38,2026-02-12
ABCOTS, EQ, 12-Feb-2026,437.9,426.95,441.7,426.95,427.0,431.55,434.77,10063,43.75,465,3022.0, 30.03,2026-02-12
ABDL, EQ, 12-Feb-2026,513.1,515.0,544.0,515.0,535.2,538.4,534.22,1107401,5915.9,32405,441575.0, 39.87,2026-02-12
ABFRL, EQ, 12-Feb-2026,70.89,71.25,71.26,69.5,69.98,70.04,70.19,2416919,1696.42,16371,807986.0, 33.43,2026-02-12
ABGSEC, EQ, 12-Feb-2026,110.97,111.62,111.62,111.62,111.62,111.62,111.62,5,0.01,2,5.0, 100.00,2026-02-12
ABHAPOWER, SM, 12-Feb-2026,31.95,32.05,32.05,32.0,32.0,32.0,32.03,3200,1.02,2,3200.0, 100.00,2026-02-12
ABINFRA, EQ, 12-Feb-2026,21.42,21.88,21.88,19.71,20.2,20.22,20.25,1552701,314.39,3141,835922.0, 53.84,2026-02-12
ABLBL, EQ, 12-Feb-2026,115.24,115.5,115.5,113.03,114.01,114.15,114.2,461253,526.77,7497,229382.0, 49.73,2026-02-12
ABMINTLLTD, EQ, 12-Feb-2026,56.64,56.5,61.4,53.3,53.3,55.51,57.02,10140,5.78,331,3690.0, 36.39,2026-02-12
ABREL, EQ, 12-Feb-2026,1442.4,1446.3,1460.0,1410.9,1412.0,1415.2,1418.41,62366,884.61,7030,29541.0, 47.37,2026-02-12
ABSLAMC, EQ, 12-Feb-2026,860.85,864.55,876.45,856.0,868.65,871.4,870.95,578325,5036.94,29167,352651.0, 60.98,2026-02-12
ABSLBANETF, EQ, 12-Feb-2026,61.91,62.44,62.51,61.39,62.15,62.1,62.14,347078,215.67,512,336251.0, 96.88,2026-02-12
ABSLLIQUID, EQ, 12-Feb-2026,999.99,1000.0,1000.01,999.99,1000.01,1000.0,999.99,3165,31.65,20,2624.0, 82.91,2026-02-12
ABSLNN50ET, EQ, 12-Feb-2026,73.48,73.25,73.37,72.08,72.15,72.43,72.96,15685,11.44,216,13331.0, 84.99,2026-02-12
ABSLPSE, EQ, 12-Feb-2026,10.75,10.75,10.78,10.62,10.68,10.65,10.67,420907,44.89,687,334445.0, 79.46,2026-02-12
ABSMARINE, SM, 12-Feb-2026,184.55,182.0,184.5,180.05,183.45,183.1,182.23,44000,80.18,72,33500.0, 76.14,2026-02-12
ACC, EQ, 12-Feb-2026,1698.0,1703.9,1703.9,1665.5,1671.1,1671.3,1679.48,117026,1965.43,8708,57820.0, 49.41,2026-02-12
ACCELYA, EQ, 12-Feb-2026,1216.0,1217.0,1218.7,1202.0,1206.0,1208.6,1209.27,22006,266.11,1615,12969.0, 58.93,2026-02-12
ACCENTMIC, SM, 12-Feb-2026,329.2,331.0,331.95,325.0,326.0,326.8,327.9,15500,50.82,28,12000.0, 77.42,2026-02-12
ACCORD, SM, 12-Feb-2026,28.0,27.0,27.0,27.0,27.0,27.0,27.0,2000,0.54,1,2000.0, 100.00,2026-02-12
ACCPL, ST, 12-Feb-2026,67.8,68.4,68.4,68.2,68.2,68.2,68.29,4800,3.28,4,4800.0, 100.00,2026-02-12
ACCURACY, EQ, 12-Feb-2026,5.18,5.11,5.25,5.11,5.22,5.19,5.21,30027,1.56,241,22623.0, 75.34,2026-02-12
ACE, EQ, 12-Feb-2026,912.55,912.0,917.25,898.0,901.5,904.7,908.67,131791,1197.55,10187,44506.0, 33.77,2026-02-12
ACEINTEG, EQ, 12-Feb-2026,20.68,20.88,20.88,19.4,19.64,20.14,20.02,3265,0.65,113,1882.0, 57.64,2026-02-12
ACI, EQ, 12-Feb-2026,594.65,594.6,594.6,576.6,577.0,581.5,583.11,142950,833.56,5347,77854.0, 54.46,2026-02-12
ACL, EQ, 12-Feb-2026,59.36,60.0,60.8,54.68,56.0,56.7,56.73,47641,27.02,828,28157.0, 59.10,2026-02-12
ACMESOLAR, EQ, 12-Feb-2026,228.74,228.11,229.0,222.3,224.0,223.96,225.47,257009,579.49,6943,116644.0, 45.39,2026-02-12
ACUTAAS, EQ, 12-Feb-2026,2033.5,2043.6,2105.0,2027.1,2101.0,2093.4,2077.86,564241,11724.13,46930,343495.0, 60.88,2026-02-12
ADANIENPP1, E1, 12-Feb-2026,1749.8,1732.0,1754.8,1718.0,1720.0,1726.3,1724.46,79967,1379.0,1161,67718.0, 84.68,2026-02-12
ADANIENSOL, EQ, 12-Feb-2026,1033.8,1030.0,1037.0,1020.0,1021.1,1022.8,1025.82,772484,7924.3,22305,288089.0, 37.29,2026-02-12
ADANIENT, EQ, 12-Feb-2026,2234.4,2229.0,2229.5,2201.0,2209.0,2211.8,2210.84,649585,14361.29,33140,168415.0, 25.93,2026-02-12
ADANIGREEN, EQ, 12-Feb-2026,994.75,992.45,999.6,980.05,996.5,997.65,990.71,1250477,12388.56,24363,466053.0, 37.27,2026-02-12
ADANIPORTS, EQ, 12-Feb-2026,1553.4,1542.1,1551.0,1532.5,1543.4,1543.7,1540.72,1107584,17064.75,50330,525842.0, 47.48,2026-02-12
ADANIPOWER, EQ, 12-Feb-2026,150.91,150.47,150.75,148.75,149.65,149.79,149.62,8553724,12797.75,53916,3056106.0, 35.73,2026-02-12
ADDICTIVE, SM, 12-Feb-2026,106.15,108.0,111.0,108.0,111.0,111.0,110.29,5000,5.51,10,5000.0, 100.00,2026-02-12
ADFFOODS, EQ, 12-Feb-2026,223.37,223.8,223.8,217.0,217.06,217.35,219.28,87785,192.5,2197,41184.0, 46.91,2026-02-12
ADL, EQ, 12-Feb-2026,72.51,74.69,74.69,72.55,72.55,72.55,73.36,190,0.14,14,129.0, 67.89,2026-02-12
ADOR, EQ, 12-Feb-2026,1084.6,1085.8,1089.4,1067.2,1079.7,1074.2,1077.25,5433,58.53,1089,2549.0, 46.92,2026-02-12
ADROITINFO, EQ, 12-Feb-2026,9.92,9.92,10.21,9.85,10.1,9.97,9.95,28505,2.84,119,24650.0, 86.48,2026-02-12
ADSL, EQ, 12-Feb-2026,128.62,128.0,128.0,124.6,124.99,125.23,125.9,111874,140.85,2300,55307.0, 49.44,2026-02-12
ADVAIT, EQ, 12-Feb-2026,1790.2,1820.0,1885.0,1740.0,1770.0,1785.3,1803.14,132687,2392.54,12010,38124.0, 28.73,2026-02-12
ADVANCE, EQ, 12-Feb-2026,133.56,134.0,141.9,131.99,138.0,138.12,138.8,2790165,3872.88,13097,873445.0, 31.30,2026-02-12
ADVANIHOTR, EQ, 12-Feb-2026,56.52,56.0,56.94,55.57,55.7,55.87,56.01,25059,14.04,794,15919.0, 63.53,2026-02-12
ADVENTHTL, EQ, 12-Feb-2026,221.1,217.8,224.07,216.65,217.5,218.7,219.77,59877,131.59,1645,30878.0, 51.57,2026-02-12
ADVENZYMES, EQ, 12-Feb-2026,311.2,309.1,310.8,302.4,308.0,306.1,305.94,58749,179.74,2196,29481.0, 50.18,2026-02-12
AEGISLOG, EQ, 12-Feb-2026,716.35,716.7,716.75,703.05,711.0,711.55,710.06,225991,1604.67,20486,125254.0, 55.42,2026-02-12
AEGISVOPAK, EQ, 12-Feb-2026,219.12,217.55,218.95,211.68,212.5,213.01,214.28,332567,712.64,7639,144334.0, 43.40,2026-02-12
AEQUS, EQ, 12-Feb-2026,145.2,145.2,145.3,142.61,143.62,143.62,143.85,534211,768.47,7037,268191.0, 50.20,2026-02-12
AEROENTER, EQ, 12-Feb-2026,80.76,81.3,84.5,79.51,79.64,80.0,81.09,431254,349.71,3373,121351.0, 28.14,2026-02-12
AEROFLEX, EQ, 12-Feb-2026,191.82,192.0,197.38,189.45,192.37,193.24,194.32,933012,1813.07,13710,249906.0, 26.78,2026-02-12
AERON, SM, 12-Feb-2026,103.4,102.0,102.0,98.15,98.5,98.5,99.58,13000,12.95,11,10000.0, 76.92,2026-02-12
AERONEU, EQ, 12-Feb-2026,74.72,72.31,75.01,68.22,69.85,69.94,72.3,76768,55.5,983,56458.0, 73.54,2026-02-12
AESTHETIK, SM, 12-Feb-2026,86.0,90.0,90.0,84.15,84.85,84.85,85.44,29000,24.78,29,26000.0, 89.66,2026-02-12
AETHER, EQ, 12-Feb-2026,981.4,987.6,992.0,961.0,962.2,966.4,968.0,99980,967.8,8897,41189.0, 41.20,2026-02-12
AFCONS, EQ, 12-Feb-2026,342.1,343.0,343.0,335.45,337.45,337.6,337.62,111913,377.85,6215,49816.0, 44.51,2026-02-12
AFFLE, EQ, 12-Feb-2026,1650.3,1651.1,1654.7,1615.0,1622.0,1623.5,1626.06,86233,1402.2,12209,41115.0, 47.68,2026-02-12
AFFORDABLE, EQ, 12-Feb-2026,208.92,198.89,205.55,194.18,205.55,199.54,198.5,58522,116.17,1370,26596.0, 45.45,2026-02-12
AFIL, EQ, 12-Feb-2026,4.99,5.03,5.04,4.94,5.0,4.97,5.0,309184,15.45,694,230684.0, 74.61,2026-02-12
AFSL, EQ, 12-Feb-2026,202.37,203.5,203.5,201.0,201.0,201.01,201.37,19526,39.32,589,12551.0, 64.28,2026-02-12
AGARIND, EQ, 12-Feb-2026,718.75,715.85,718.7,704.0,707.6,707.5,709.82,6210,44.08,554,3227.0, 51.96,2026-02-12
AGARWALEYE, EQ, 12-Feb-2026,457.8,455.0,461.2,453.55,457.0,459.25,458.14,43582,199.67,2958,22132.0, 50.78,2026-02-12
AGARWALTUF, SM, 12-Feb-2026,100.15,101.5,101.5,101.0,101.3,101.3,101.28,4800,4.86,4,3600.0, 75.00,2026-02-12
AGI, EQ, 12-Feb-2026,645.55,645.0,647.85,635.05,636.3,638.6,640.5,37477,240.04,3281,17813.0, 47.53,2026-02-12
AGIIL, EQ, 12-Feb-2026,246.65,247.85,247.85,240.0,241.8,240.6,241.74,326683,789.73,3828,201126.0, 61.57,2026-02-12
AGNI, SM, 12-Feb-2026,19.4,19.4,20.25,19.4,20.25,20.25,19.68,15000,2.95,6,10000.0, 66.67,2026-02-12
AGRITECH, BE, 12-Feb-2026,136.43,135.75,139.49,133.51,134.51,135.07,136.23,930,1.27,29,, -,2026-02-12
AGROPHOS, EQ, 12-Feb-2026,35.52,36.09,36.1,35.25,35.79,35.45,35.72,18627,6.65,165,13191.0, 70.82,2026-02-12
AGSTRA, BZ, 12-Feb-2026,3.87,3.92,3.92,3.75,3.85,3.84,3.83,122864,4.7,369,, -,2026-02-12
AGUL, SM, 12-Feb-2026,80.8,80.8,80.8,80.8,80.8,80.8,80.8,2000,1.62,1,2000.0, 100.00,2026-02-12
AHCL, EQ, 12-Feb-2026,122.93,122.95,124.3,121.21,121.83,122.44,122.26,80266,98.13,973,47997.0, 59.80,2026-02-12
AHLADA, EQ, 12-Feb-2026,50.63,51.7,51.7,49.21,50.99,50.31,50.32,11552,5.81,162,6900.0, 59.73,2026-02-12
AHLEAST, EQ, 12-Feb-2026,154.37,144.02,153.47,144.02,147.4,149.46,150.33,3493,5.25,42,3069.0, 87.86,2026-02-12
AHLUCONT, EQ, 12-Feb-2026,899.5,890.0,929.95,889.0,903.1,909.9,913.59,197478,1804.14,9544,127614.0, 64.62,2026-02-12
AIAENG, EQ, 12-Feb-2026,4026.2,4020.0,4020.1,3920.9,3946.9,3951.1,3956.86,42504,1681.82,9392,27745.0, 65.28,2026-02-12
AIIL, EQ, 12-Feb-2026,500.95,500.0,515.0,493.65,496.15,495.7,498.51,276452,1378.15,14972,156068.0, 56.45,2026-02-12
AILIMITED, SM, 12-Feb-2026,26.1,27.4,27.4,27.4,27.4,27.4,27.4,4500,1.23,3,4500.0, 100.00,2026-02-12
AIMTRON, ST, 12-Feb-2026,899.8,874.65,899.9,855.65,864.95,861.6,868.34,23200,201.45,110,21600.0, 93.10,2026-02-12
AIRAN, EQ, 12-Feb-2026,18.2,20.5,21.68,20.22,21.19,21.29,21.0,2432810,510.8,8248,680191.0, 27.96,2026-02-12
AIROLAM, EQ, 12-Feb-2026,97.99,97.0,97.0,91.0,93.69,93.5,92.5,5557,5.14,166,3522.0, 63.38,2026-02-12
AISL, SM, 12-Feb-2026,74.1,74.9,74.9,70.5,70.5,72.7,72.7,1200,0.87,2,1200.0, 100.00,2026-02-12
AJANTPHARM, EQ, 12-Feb-2026,2907.8,2914.9,2914.9,2880.1,2899.9,2890.0,2900.21,53122,1540.65,15202,33739.0, 63.51,2026-02-12
AJAXENGG, EQ, 12-Feb-2026,514.35,522.1,522.1,496.0,502.15,498.8,501.8,114720,575.66,5069,80018.0, 69.75,2026-02-12
AJMERA, EQ, 12-Feb-2026,147.96,147.4,147.6,144.65,145.0,145.35,145.92,133988,195.52,1953,71223.0, 53.16,2026-02-12
AJOONI, EQ, 12-Feb-2026,5.11,5.1,5.2,4.95,5.1,5.07,5.06,503404,25.5,736,325157.0, 64.59,2026-02-12
AKANKSHA, SM, 12-Feb-2026,76.95,75.1,77.0,74.2,77.0,76.6,75.47,6000,4.53,6,3000.0, 50.00,2026-02-12
AKASH, EQ, 12-Feb-2026,24.53,24.52,25.27,24.52,24.95,24.95,24.76,4369,1.08,63,3638.0, 83.27,2026-02-12
AKG, EQ, 12-Feb-2026,14.49,14.69,14.69,13.15,14.46,14.48,14.34,207839,29.8,338,142646.0, 68.63,2026-02-12
AKI, EQ, 12-Feb-2026,6.58,6.71,6.71,6.41,6.5,6.5,6.6,15328,1.01,127,13669.0, 89.18,2026-02-12
AKIKO, ST, 12-Feb-2026,233.7,222.05,240.0,222.05,223.0,225.0,223.52,28000,62.59,29,27200.0, 97.14,2026-02-12
AKSHAR, EQ, 12-Feb-2026,0.51,0.52,0.52,0.5,0.5,0.51,0.51,815215,4.18,410,436260.0, 53.51,2026-02-12
AKSHARCHEM, EQ, 12-Feb-2026,226.5,223.62,230.5,221.54,223.0,224.02,226.0,1290,2.92,50,924.0, 71.63,2026-02-12
AKSHOPTFBR, EQ, 12-Feb-2026,5.39,5.33,5.46,5.15,5.2,5.2,5.22,237480,12.39,765,157145.0, 66.17,2026-02-12
AKUMS, EQ, 12-Feb-2026,470.85,470.0,472.1,462.8,462.8,464.0,466.44,62348,290.81,2530,35744.0, 57.33,2026-02-12
AKZOINDIA, EQ, 12-Feb-2026,3001.1,3001.1,3020.0,2977.6,2994.9,3000.3,3003.37,9562,287.18,3014,4951.0, 51.78,2026-02-12
ALANKIT, EQ, 12-Feb-2026,9.49,9.51,9.77,9.45,9.45,9.47,9.59,442790,42.47,1359,291249.0, 65.78,2026-02-12
ALBERTDAVD, EQ, 12-Feb-2026,716.9,765.05,779.0,741.1,742.0,743.45,756.84,31205,236.17,2118,12560.0, 40.25,2026-02-12
ALCODIS, SM, 12-Feb-2026,85.7,80.05,85.65,78.05,85.65,84.8,82.46,4375,3.61,6,4375.0, 100.00,2026-02-12
