SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026, GS, 06-Apr-2026,103.0,102.55,102.55,102.0,102.0,102.0,102.03,438,0.45,6,438.0, 100.00,2026-04-06
20MICRONS, EQ, 06-Apr-2026,149.9,152.15,155.0,146.35,153.5,154.13,151.7,95795,145.32,2452,43608.0, 45.52,2026-04-06
21STCENMGM, EQ, 06-Apr-2026,28.82,28.82,29.39,28.25,29.0,28.62,28.53,3604,1.03,52,2470.0, 68.53,2026-04-06
360ONE, EQ, 06-Apr-2026,933.85,931.0,940.25,918.55,927.6,929.45,929.28,2743646,25496.09,35053,1982782.0, 72.27,2026-04-06
3IINFOLTD, EQ, 06-Apr-2026,14.83,14.83,15.7,14.83,15.25,15.36,15.33,639657,98.03,2470,303095.0, 47.38,2026-04-06
3MINDIA, EQ, 06-Apr-2026,29735.0,29750.0,29960.0,29215.0,29400.0,29385.0,29439.75,6077,1789.05,3668,3536.0, 58.19,2026-04-06
3PLAND, EQ, 06-Apr-2026,32.48,31.0,34.0,31.0,33.3,32.43,32.69,3936,1.29,226,2823.0, 71.72,2026-04-06
574GS2026, GS, 06-Apr-2026,98.92,96.44,96.44,96.44,96.44,96.44,96.44,2,0.0,1,2.0, 100.00,2026-04-06
5PAISA, EQ, 06-Apr-2026,285.38,285.37,285.75,275.7,281.95,280.4,279.59,63286,176.94,1762,24612.0, 38.89,2026-04-06
5PAISA-RE, BE, 06-Apr-2026,0.25,0.3,0.3,0.3,0.3,0.3,0.3,27823,0.08,169,, -,2026-04-06
601GS2030, GS, 06-Apr-2026,97.0,97.0,97.0,97.0,97.0,97.0,97.0,100,0.1,1,100.0, 100.00,2026-04-06
610GS2031, GS, 06-Apr-2026,101.98,101.0,101.0,101.0,101.0,101.0,101.0,1,0.0,1,1.0, 100.00,2026-04-06
622GS2035, GS, 06-Apr-2026,93.5,93.5,94.1,93.5,94.1,94.1,93.6,1205,1.13,5,1205.0, 100.00,2026-04-06
633GS2035, GS, 06-Apr-2026,98.75,98.75,98.75,98.75,98.75,98.75,98.75,1500,1.48,3,1500.0, 100.00,2026-04-06
63MOONS, EQ, 06-Apr-2026,495.65,501.45,509.7,486.4,502.85,503.1,500.59,223675,1119.7,7359,99522.0, 44.49,2026-04-06
648GS2035, GS, 06-Apr-2026,99.5,99.5,100.5,99.5,100.5,100.5,100.09,367,0.37,3,367.0, 100.00,2026-04-06
654GS2032, GS, 06-Apr-2026,99.45,99.45,99.45,99.45,99.45,99.45,99.45,3000,2.98,1,3000.0, 100.00,2026-04-06
662GS2051, GS, 06-Apr-2026,92.74,91.0,91.0,91.0,91.0,91.0,91.0,1,0.0,1,1.0, 100.00,2026-04-06
667GS2050, GS, 06-Apr-2026,91.8,91.61,91.61,91.5,91.6,91.6,91.54,6051,5.54,14,6051.0, 100.00,2026-04-06
668GS2040, GS, 06-Apr-2026,97.2,97.75,97.75,96.6,96.71,96.72,96.98,423,0.41,5,423.0, 100.00,2026-04-06
675GS2029, GS, 06-Apr-2026,101.0,101.0,101.0,101.0,101.0,101.0,101.0,7,0.01,1,7.0, 100.00,2026-04-06
676GS2061, GS, 06-Apr-2026,91.0,91.0,92.75,91.0,92.0,91.97,91.76,8990,8.25,4,6500.0, 72.30,2026-04-06
679GS2034, GS, 06-Apr-2026,100.55,102.85,102.85,102.85,102.85,102.85,102.85,3225,3.32,1,3225.0, 100.00,2026-04-06
690GS2065, GS, 06-Apr-2026,92.21,92.6,92.87,92.3,92.5,92.5,92.54,34551,31.97,60,29788.0, 86.21,2026-04-06
695GS2061, GS, 06-Apr-2026,93.35,93.0,93.0,91.1,92.8,92.8,92.57,1153,1.07,12,1153.0, 100.00,2026-04-06
697GR2034, GS, 06-Apr-2026,92.12,90.0,91.0,90.0,91.0,91.0,90.5,200,0.18,2,100.0, 50.00,2026-04-06
699GS2026, GS, 06-Apr-2026,102.35,102.59,103.15,102.59,103.15,103.15,103.07,32359,33.35,9,32359.0, 100.00,2026-04-06
699GS2051, GS, 06-Apr-2026,94.0,94.45,94.54,94.25,94.34,94.34,94.26,2402,2.26,8,2402.0, 100.00,2026-04-06
702GS2027, GS, 06-Apr-2026,103.5,102.5,103.45,102.0,103.45,103.45,102.01,3851,3.93,5,3851.0, 100.00,2026-04-06
706GS2028, GS, 06-Apr-2026,102.95,104.0,104.0,102.5,103.05,103.0,103.0,8350,8.6,9,8350.0, 100.00,2026-04-06
706GS2046, GS, 06-Apr-2026,99.5,99.5,99.5,99.0,99.0,99.0,99.24,8400,8.34,10,8400.0, 100.00,2026-04-06
709GS2054, GS, 06-Apr-2026,95.49,95.5,95.5,94.0,94.85,94.63,94.73,54188,51.33,62,54188.0, 100.00,2026-04-06
709GS2074, GS, 06-Apr-2026,93.74,94.75,94.75,93.71,93.72,93.72,93.74,1000733,938.09,648,959919.0, 95.92,2026-04-06
717GS2030, GS, 06-Apr-2026,103.3,103.3,103.3,103.3,103.3,103.3,103.3,1920,1.98,1,1920.0, 100.00,2026-04-06
718GS2037, GS, 06-Apr-2026,100.78,101.5,101.64,101.5,101.5,101.5,101.52,99150,100.66,20,99150.0, 100.00,2026-04-06
719GS2060, GS, 06-Apr-2026,96.0,97.0,98.0,97.0,98.0,97.3,97.3,10,0.01,2,10.0, 100.00,2026-04-06
723GS2039, GS, 06-Apr-2026,104.75,104.75,104.75,104.49,104.49,104.49,104.62,2,0.0,2,1.0, 50.00,2026-04-06
724GS2055, GS, 06-Apr-2026,98.55,98.98,99.0,95.0,96.9,96.86,96.74,60475,58.51,65,58475.0, 96.69,2026-04-06
725GS2063, GS, 06-Apr-2026,96.67,96.9,97.45,96.42,96.42,96.46,96.62,182873,176.7,153,176139.0, 96.32,2026-04-06
726GS2032, GS, 06-Apr-2026,100.87,100.8,101.99,95.83,101.25,101.37,101.15,24056,24.33,68,24048.0, 99.97,2026-04-06
726GS2033, GS, 06-Apr-2026,102.5,102.5,102.5,102.5,102.5,102.5,102.5,5000,5.13,2,5000.0, 100.00,2026-04-06
732GS2030, GS, 06-Apr-2026,103.36,103.01,103.01,103.01,103.01,103.01,103.01,395,0.41,3,395.0, 100.00,2026-04-06
733GS2026, GS, 06-Apr-2026,102.7,103.49,103.49,103.45,103.45,103.45,103.49,6589,6.82,2,6589.0, 100.00,2026-04-06
734GS2064, GS, 06-Apr-2026,98.57,99.5,99.5,98.5,98.6,98.63,98.74,85542,84.47,94,83958.0, 98.15,2026-04-06
736GS2052, GS, 06-Apr-2026,101.57,97.8,99.0,97.65,99.0,99.0,97.81,18553,18.15,10,18303.0, 98.65,2026-04-06
737GS2028, GS, 06-Apr-2026,103.73,104.0,105.1,103.07,105.0,104.95,104.39,188709,196.99,84,184309.0, 97.67,2026-04-06
738GS2027, GS, 06-Apr-2026,103.15,103.0,103.1,102.63,103.1,103.1,103.01,35225,36.29,13,35225.0, 100.00,2026-04-06
73GS2053, GS, 06-Apr-2026,98.0,98.3,98.5,98.0,98.0,98.14,98.05,73451,72.02,36,73451.0, 100.00,2026-04-06
741GS2036, GS, 06-Apr-2026,103.5,103.5,103.6,103.4,103.52,103.52,103.52,103181,106.81,5,103181.0, 100.00,2026-04-06
743GS2076, GS, 06-Apr-2026,100.0,102.0,102.0,100.98,101.5,101.5,101.59,2543,2.58,4,2543.0, 100.00,2026-04-06
746GS2073, GS, 06-Apr-2026,100.25,99.6,101.45,99.2,101.38,101.38,100.22,21584,21.63,23,21084.0, 97.68,2026-04-06
74GS2035, GS, 06-Apr-2026,100.71,100.71,100.71,100.71,100.71,100.71,100.71,200,0.2,1,200.0, 100.00,2026-04-06
74GS2062, GS, 06-Apr-2026,99.8,102.29,102.29,98.95,98.95,98.95,98.95,5632,5.57,34,5631.0, 99.98,2026-04-06
754GS2036, GS, 06-Apr-2026,105.98,105.9,106.27,105.88,106.14,106.1,106.07,1155430,1225.62,236,1134489.0, 98.19,2026-04-06
772GS2049, GS, 06-Apr-2026,104.0,104.0,104.0,104.0,104.0,104.0,104.0,200,0.21,1,200.0, 100.00,2026-04-06
772GS2055, GS, 06-Apr-2026,109.5,109.4,109.4,107.0,107.0,107.0,107.9,8,0.01,5,8.0, 100.00,2026-04-06
795GS2032, GS, 06-Apr-2026,106.95,106.95,106.95,105.0,105.0,105.0,106.45,1944,2.07,3,1944.0, 100.00,2026-04-06
824GS2027, GS, 06-Apr-2026,102.75,102.75,103.65,97.65,103.65,103.65,102.33,19,0.02,4,15.0, 78.95,2026-04-06
826GS2027, GS, 06-Apr-2026,102.41,102.41,104.29,102.41,104.29,102.43,102.43,81,0.08,3,80.0, 98.77,2026-04-06
833GS2026, GS, 06-Apr-2026,102.65,102.65,102.65,102.65,102.65,102.65,102.65,33,0.03,5,33.0, 100.00,2026-04-06
92GS2030, GS, 06-Apr-2026,109.92,110.5,110.5,108.0,108.03,110.08,110.01,61017,67.12,62,59370.0, 97.30,2026-04-06
A2ZINFRA, BE, 06-Apr-2026,15.86,15.84,16.25,15.75,16.19,16.14,16.05,62016,9.95,151,, -,2026-04-06
AAATECH, EQ, 06-Apr-2026,92.21,92.21,95.6,91.98,94.0,93.62,93.42,13409,12.53,355,9029.0, 67.34,2026-04-06
AADHARHFC, EQ, 06-Apr-2026,439.1,443.0,458.9,435.0,452.95,453.75,447.48,206262,922.97,11977,97392.0, 47.22,2026-04-06
AAKAAR, ST, 06-Apr-2026,53.0,50.6,55.0,50.6,55.0,55.0,52.82,4800,2.54,3,3200.0, 66.67,2026-04-06
AAKASH, BE, 06-Apr-2026,8.04,8.0,8.4,7.8,8.17,8.02,8.02,327386,26.25,713,, -,2026-04-06
AARADHYA, SM, 06-Apr-2026,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1200,1.2,1,1200.0, 100.00,2026-04-06
AAREYDRUGS, EQ, 06-Apr-2026,53.71,55.06,56.39,54.31,56.39,56.39,56.12,115134,64.62,289,90651.0, 78.74,2026-04-06
AARNAV, EQ, 06-Apr-2026,23.06,22.7,24.49,22.5,24.49,23.84,23.4,10371,2.43,257,6095.0, 58.77,2026-04-06
AARON, EQ, 06-Apr-2026,135.87,143.0,148.0,140.0,144.75,143.97,143.4,27210,39.02,874,13090.0, 48.11,2026-04-06
AARTECH, EQ, 06-Apr-2026,38.75,40.7,41.0,38.39,40.25,40.84,40.13,31490,12.64,840,10870.0, 34.52,2026-04-06
AARTIDRUGS, EQ, 06-Apr-2026,352.7,351.0,357.0,345.3,355.55,354.95,352.41,80931,285.21,4091,41690.0, 51.51,2026-04-06
AARTIIND, EQ, 06-Apr-2026,408.7,408.7,411.25,394.6,407.0,404.2,400.61,1123512,4500.94,33445,345492.0, 30.75,2026-04-06
AARTIPHARM, EQ, 06-Apr-2026,645.65,655.0,660.95,631.8,648.0,649.75,648.73,140324,910.32,11669,68476.0, 48.80,2026-04-06
AARTISURF, EQ, 06-Apr-2026,363.75,360.3,375.8,357.55,365.4,367.3,365.59,13354,48.82,736,7288.0, 54.58,2026-04-06
AARTISURF, P1, 06-Apr-2026,201.6,241.8,241.8,205.65,205.65,205.65,223.73,2,0.0,2,2.0, 100.00,2026-04-06
AARVI, EQ, 06-Apr-2026,125.78,123.0,127.0,123.0,126.89,126.26,125.71,4700,5.91,179,1994.0, 42.43,2026-04-06
AATMAJ, SM, 06-Apr-2026,19.35,19.35,19.35,18.5,18.7,18.7,18.76,14000,2.63,5,14000.0, 100.00,2026-04-06
AAVAS, EQ, 06-Apr-2026,1138.6,1142.9,1153.0,1115.1,1151.0,1149.4,1139.18,71555,815.14,7877,33363.0, 46.63,2026-04-06
ABAN, BE, 06-Apr-2026,22.13,21.03,21.03,21.03,21.03,21.03,21.03,8532,1.79,88,, -,2026-04-06
ABB, EQ, 06-Apr-2026,6142.0,6150.0,6247.5,6088.0,6197.0,6193.5,6180.74,259645,16047.97,32988,96101.0, 37.01,2026-04-06
ABBOTINDIA, EQ, 06-Apr-2026,26285.0,26285.0,26440.0,25865.0,25895.0,25895.0,25963.1,8267,2146.37,3856,4652.0, 56.27,2026-04-06
ABCAPITAL, EQ, 06-Apr-2026,298.25,299.6,312.2,295.2,310.7,311.3,305.65,4034504,12331.53,36500,1389554.0, 34.44,2026-04-06
ABCOTS, EQ, 06-Apr-2026,404.0,411.55,411.55,400.2,406.0,405.5,404.82,8848,35.82,398,2942.0, 33.25,2026-04-06
ABDL, EQ, 06-Apr-2026,423.85,423.8,431.65,413.1,427.6,427.5,420.87,356175,1499.02,12988,126065.0, 35.39,2026-04-06
ABFRL, EQ, 06-Apr-2026,57.66,57.66,59.69,56.62,59.0,58.94,58.29,11042999,6436.91,36147,6317704.0, 57.21,2026-04-06
ABGSEC, EQ, 06-Apr-2026,109.63,110.75,110.75,109.55,110.3,110.3,109.59,2193,2.4,10,2120.0, 96.67,2026-04-06
ABHAPOWER, SM, 06-Apr-2026,24.9,25.0,25.0,24.6,24.65,24.75,24.77,9600,2.38,6,9600.0, 100.00,2026-04-06
ABINFRA, EQ, 06-Apr-2026,16.17,16.99,16.99,15.8,16.1,15.9,15.95,626193,99.91,1082,357868.0, 57.15,2026-04-06
ABLBL, EQ, 06-Apr-2026,93.47,93.47,96.76,93.15,95.75,96.08,94.72,1259122,1192.61,11714,648882.0, 51.53,2026-04-06
ABMINTLLTD, BE, 06-Apr-2026,42.83,43.68,43.68,43.68,43.68,43.68,43.68,72,0.03,1,, -,2026-04-06
ABREL, EQ, 06-Apr-2026,1144.6,1143.0,1183.8,1125.5,1176.0,1178.7,1161.48,168445,1956.45,16034,67456.0, 40.05,2026-04-06
ABSL10BANK, EQ, 06-Apr-2026,154.53,154.95,157.56,153.72,156.78,156.91,155.52,370,0.58,18,145.0, 39.19,2026-04-06
ABSLAMC, EQ, 06-Apr-2026,917.15,921.8,958.3,906.3,950.3,947.1,941.09,411948,3876.78,26316,148335.0, 36.01,2026-04-06
ABSLBANETF, EQ, 06-Apr-2026,52.61,52.61,53.9,52.2,53.9,53.68,52.84,193528,102.27,913,159491.0, 82.41,2026-04-06
ABSLLIQUID, EQ, 06-Apr-2026,1000.0,999.56,1000.01,999.56,1000.01,1000.0,1000.0,3442,34.42,40,3309.0, 96.14,2026-04-06
ABSLMSCIN, EQ, 06-Apr-2026,27.04,27.11,27.28,26.86,27.28,27.27,27.08,918,0.25,21,595.0, 64.81,2026-04-06
ABSLNN50ET, EQ, 06-Apr-2026,65.16,66.5,66.5,64.0,64.74,65.75,65.45,12529,8.2,407,9708.0, 77.48,2026-04-06
ABSLPSE, EQ, 06-Apr-2026,10.0,10.06,10.17,9.96,10.15,10.12,10.09,266561,26.89,556,151586.0, 56.87,2026-04-06
ABSMARINE, SM, 06-Apr-2026,179.85,181.0,209.7,175.15,195.0,195.1,192.08,158500,304.44,193,119500.0, 75.39,2026-04-06
ACC, EQ, 06-Apr-2026,1325.9,1325.9,1369.9,1310.1,1362.6,1362.1,1342.37,148242,1989.95,12767,54295.0, 36.63,2026-04-06
ACCELYA, EQ, 06-Apr-2026,1146.9,1163.0,1163.0,1113.2,1129.0,1128.3,1125.37,19024,214.09,1469,11673.0, 61.36,2026-04-06
ACCENTMIC, SM, 06-Apr-2026,380.6,381.0,421.0,381.0,410.0,409.35,406.15,94500,383.81,182,70500.0, 74.60,2026-04-06
ACCORD, SM, 06-Apr-2026,27.3,27.3,28.65,27.3,28.65,28.65,27.98,4000,1.12,2,4000.0, 100.00,2026-04-06
ACCPL, SM, 06-Apr-2026,70.0,71.0,73.5,70.1,73.5,73.5,73.02,25200,18.4,16,21600.0, 85.71,2026-04-06
ACCURACY, EQ, 06-Apr-2026,3.83,3.87,4.14,3.65,4.09,4.08,4.0,169019,6.76,755,110824.0, 65.57,2026-04-06
ACE, EQ, 06-Apr-2026,817.6,820.0,830.75,805.3,829.0,828.15,820.78,194091,1593.05,13981,65147.0, 33.57,2026-04-06
ACEINTEG, EQ, 06-Apr-2026,16.47,16.1,17.9,16.1,17.62,17.61,17.2,1744,0.3,70,1421.0, 81.48,2026-04-06
ACETEC, SM, 06-Apr-2026,134.95,126.0,136.95,126.0,136.95,136.95,131.69,412800,543.6,16,271200.0, 65.70,2026-04-06
ACI, EQ, 06-Apr-2026,583.9,578.6,580.9,568.55,571.4,573.2,573.83,104986,602.44,7061,42633.0, 40.61,2026-04-06
ACL, EQ, 06-Apr-2026,44.96,47.15,47.2,46.0,47.2,47.2,47.0,29187,13.72,364,19816.0, 67.89,2026-04-06
ACMESOLAR, EQ, 06-Apr-2026,274.65,275.0,283.7,271.65,280.0,280.25,279.33,2379961,6647.9,34604,652942.0, 27.43,2026-04-06
ACUTAAS, EQ, 06-Apr-2026,2110.2,2107.0,2248.0,2073.0,2205.0,2212.4,2154.97,1184772,25531.48,90112,315383.0, 26.62,2026-04-06
ADANIENSOL, EQ, 06-Apr-2026,941.6,941.9,999.65,936.1,990.0,991.35,973.95,2083508,20292.4,52179,658888.0, 31.62,2026-04-06
ADANIENT, EQ, 06-Apr-2026,1834.2,1836.9,1909.0,1802.1,1899.5,1902.2,1857.26,3153437,58567.48,110565,1170024.0, 37.10,2026-04-06
ADANIGREEN, EQ, 06-Apr-2026,856.0,857.0,926.7,856.05,924.0,921.1,892.07,13113062,116977.77,156189,5448316.0, 41.55,2026-04-06
ADANIPORTS, EQ, 06-Apr-2026,1377.6,1379.8,1391.8,1348.1,1390.6,1387.1,1369.23,2519628,34499.57,88893,734924.0, 29.17,2026-04-06
ADANIPOWER, EQ, 06-Apr-2026,159.97,162.0,165.1,161.05,163.25,163.26,163.05,127464037,207824.09,231739,83623385.0, 65.61,2026-04-06
ADDICTIVE, SM, 06-Apr-2026,58.9,61.0,62.0,58.9,58.9,58.9,60.82,11500,6.99,13,11500.0, 100.00,2026-04-06
