SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026, GS, 28-Apr-2026,102.49,103.8,103.94,101.8,103.94,103.94,103.67,269,0.28,6,269.0, 100.00,2026-04-28
20MICRONS, EQ, 28-Apr-2026,178.45,178.63,180.2,177.26,178.5,178.37,178.92,35899,64.23,891,18628.0, 51.89,2026-04-28
21STCENMGM, EQ, 28-Apr-2026,36.45,37.14,37.14,35.73,35.73,36.02,36.03,6703,2.41,72,5951.0, 88.78,2026-04-28
360ONE, EQ, 28-Apr-2026,1042.05,1041.0,1049.5,1030.05,1040.55,1038.95,1039.25,645825,6711.72,26139,209943.0, 32.51,2026-04-28
3BBLACKBIO, EQ, 28-Apr-2026,1298.85,1312.55,1323.4,1301.0,1305.0,1310.6,1311.97,2074,27.21,287,1524.0, 73.48,2026-04-28
3IINFOLTD, EQ, 28-Apr-2026,17.73,17.69,17.85,17.58,17.7,17.74,17.7,294382,52.1,804,196552.0, 66.77,2026-04-28
3MINDIA, EQ, 28-Apr-2026,33630.0,33600.0,33880.0,33000.0,33450.0,33260.0,33305.49,4763,1586.34,2774,2572.0, 54.00,2026-04-28
3PLAND, EQ, 28-Apr-2026,35.99,35.7,36.45,35.05,36.0,35.99,35.82,4668,1.67,157,3237.0, 69.34,2026-04-28
574GS2026, GS, 28-Apr-2026,103.4,102.89,103.9,101.84,101.85,101.85,102.87,1024,1.05,9,507.0, 49.51,2026-04-28
5PAISA, EQ, 28-Apr-2026,339.14,339.14,352.0,334.75,336.85,339.23,343.32,83593,286.99,2792,32327.0, 38.67,2026-04-28
633GS2035, GS, 28-Apr-2026,98.0,99.5,99.5,99.5,99.5,99.5,99.5,10,0.01,1,10.0, 100.00,2026-04-28
63MOONS, EQ, 28-Apr-2026,722.95,722.95,733.8,715.0,724.0,725.95,723.87,121322,878.21,4157,64558.0, 53.21,2026-04-28
648GS2035, GS, 28-Apr-2026,97.26,97.26,98.45,97.26,98.45,98.43,97.27,29800,28.99,13,15301.0, 51.35,2026-04-28
654GS2032, GS, 28-Apr-2026,98.37,99.62,99.62,99.5,99.5,99.5,99.5,30004,29.85,5,30004.0, 100.00,2026-04-28
664GS2035, GS, 28-Apr-2026,95.83,95.82,95.82,95.82,95.82,95.82,95.82,2,0.0,1,2.0, 100.00,2026-04-28
667GS2050, GS, 28-Apr-2026,91.75,94.9,94.9,94.3,94.3,94.3,94.75,1327,1.26,3,1327.0, 100.00,2026-04-28
668GS2040, GS, 28-Apr-2026,98.0,96.5,98.5,96.5,98.5,98.5,96.88,2090,2.02,6,2090.0, 100.00,2026-04-28
675GS2029, GS, 28-Apr-2026,101.0,102.05,102.05,102.0,102.0,102.0,102.03,2000,2.04,2,2000.0, 100.00,2026-04-28
676GS2061, GS, 28-Apr-2026,91.73,91.8,91.8,90.65,91.13,90.72,91.08,19780,18.01,37,19731.0, 99.75,2026-04-28
68GS2060, GS, 28-Apr-2026,94.5,95.79,95.79,94.3,95.79,95.79,95.73,27,0.03,3,27.0, 100.00,2026-04-28
690GS2065, GS, 28-Apr-2026,91.64,91.75,91.8,91.4,91.4,91.47,91.63,111796,102.44,69,110261.0, 98.63,2026-04-28
692GS2039, GS, 28-Apr-2026,100.5,100.5,100.5,100.5,100.5,100.5,100.5,20,0.02,2,20.0, 100.00,2026-04-28
695GS2061, GS, 28-Apr-2026,94.99,94.99,94.99,94.99,94.99,94.99,94.99,958,0.91,3,958.0, 100.00,2026-04-28
699GS2051, GS, 28-Apr-2026,96.74,96.0,96.5,96.0,96.44,96.44,96.46,2987,2.88,6,2987.0, 100.00,2026-04-28
702GS2027, GS, 28-Apr-2026,104.15,103.23,103.23,103.15,103.15,103.22,103.22,2200,2.27,2,2200.0, 100.00,2026-04-28
702GS2031, GS, 28-Apr-2026,102.3,102.51,102.51,102.51,102.51,102.51,102.51,900,0.92,1,900.0, 100.00,2026-04-28
709GS2054, GS, 28-Apr-2026,97.63,97.5,98.0,96.76,96.9,96.89,97.29,113851,110.77,28,113851.0, 100.00,2026-04-28
709GS2074, GS, 28-Apr-2026,96.8,97.29,97.29,97.0,97.29,97.29,97.29,403,0.39,3,403.0, 100.00,2026-04-28
716GS2050, GS, 28-Apr-2026,99.0,99.0,99.0,98.98,99.0,99.0,99.0,1711,1.69,8,1711.0, 100.00,2026-04-28
717GS2030, GS, 28-Apr-2026,102.0,102.0,103.2,102.0,102.0,102.0,102.01,7825,7.98,10,7825.0, 100.00,2026-04-28
718GS2033, GS, 28-Apr-2026,103.9,103.89,103.89,103.1,103.1,103.1,103.87,4174,4.34,2,4174.0, 100.00,2026-04-28
718GS2037, GS, 28-Apr-2026,103.58,103.55,103.55,103.55,103.55,103.55,103.55,2451,2.54,2,2451.0, 100.00,2026-04-28
719GS2060, GS, 28-Apr-2026,98.3,98.3,98.3,98.3,98.3,98.3,98.3,50,0.05,3,50.0, 100.00,2026-04-28
724GS2055, GS, 28-Apr-2026,98.31,98.01,98.15,97.85,98.01,98.01,98.01,163401,160.14,41,163311.0, 99.94,2026-04-28
725GS2063, GS, 28-Apr-2026,98.68,98.84,98.84,98.37,98.48,98.5,98.55,132609,130.68,106,124924.0, 94.20,2026-04-28
726GS2032, GS, 28-Apr-2026,103.45,103.45,103.45,103.2,103.45,103.45,103.45,24140,24.97,4,24140.0, 100.00,2026-04-28
732GS2030, GS, 28-Apr-2026,105.08,105.1,105.1,105.1,105.1,105.1,105.1,4800,5.04,4,4800.0, 100.00,2026-04-28
733GS2026, GS, 28-Apr-2026,103.35,103.0,103.35,101.97,103.0,103.0,102.52,208,0.21,5,200.0, 96.15,2026-04-28
734GS2064, GS, 28-Apr-2026,97.03,97.28,97.28,96.5,96.74,96.73,96.73,1386903,1341.56,626,1378554.0, 99.40,2026-04-28
737GS2028, GS, 28-Apr-2026,101.97,101.97,102.2,101.71,101.71,101.71,101.72,2246,2.28,8,2246.0, 100.00,2026-04-28
738GS2027, GS, 28-Apr-2026,104.2,104.2,104.2,103.72,104.0,104.0,104.09,231859,241.35,19,231806.0, 99.98,2026-04-28
73GS2053, GS, 28-Apr-2026,99.57,99.7,100.0,99.7,99.94,99.94,99.87,1280,1.28,8,765.0, 59.77,2026-04-28
741GS2036, GS, 28-Apr-2026,104.99,105.0,105.0,105.0,105.0,105.0,105.0,1200,1.26,2,1200.0, 100.00,2026-04-28
743GS2076, GS, 28-Apr-2026,100.99,101.0,101.1,100.5,100.5,100.5,100.78,13861,13.97,8,13861.0, 100.00,2026-04-28
746GS2073, GS, 28-Apr-2026,103.0,103.4,103.4,101.1,102.6,102.61,102.97,13241,13.63,19,12538.0, 94.69,2026-04-28
74GS2062, GS, 28-Apr-2026,100.0,100.0,100.45,100.0,100.45,100.45,100.39,45,0.05,2,39.0, 86.67,2026-04-28
754GS2036, GS, 28-Apr-2026,107.13,107.1,107.18,106.82,106.82,106.92,107.02,429099,459.24,237,423069.0, 98.59,2026-04-28
