SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE
1018GS2026, GS, 20-Feb-2026,105.0,109.72,109.72,108.49,108.49,108.49,108.94,113,0.12,6,113.0, 100.00,2026-02-20
20MICRONS, EQ, 20-Feb-2026,180.86,181.64,181.64,177.63,178.44,178.76,179.19,50087,89.75,1167,28090.0, 56.08,2026-02-20
21STCENMGM, EQ, 20-Feb-2026,36.81,36.76,36.76,36.08,36.08,36.44,36.09,2946,1.06,69,2894.0, 98.23,2026-02-20
360ONE, EQ, 20-Feb-2026,1104.5,1104.5,1111.2,1083.8,1098.7,1100.6,1100.83,405322,4461.9,24144,159483.0, 39.35,2026-02-20
3IINFOLTD, EQ, 20-Feb-2026,14.56,14.56,14.75,14.49,14.6,14.53,14.56,293356,42.72,741,243284.0, 82.93,2026-02-20
3MINDIA, EQ, 20-Feb-2026,36895.0,36810.0,36870.0,35865.0,35990.0,36145.0,36343.1,2214,804.64,1331,872.0, 39.39,2026-02-20
3PLAND, EQ, 20-Feb-2026,34.62,34.0,35.39,33.6,34.03,34.52,34.3,1694,0.58,53,926.0, 54.66,2026-02-20
574GS2026, GS, 20-Feb-2026,100.95,100.82,101.6,100.82,100.98,100.98,100.98,2147,2.17,4,2147.0, 100.00,2026-02-20
5PAISA, EQ, 20-Feb-2026,313.45,310.5,343.8,310.5,320.0,323.85,332.64,448159,1490.76,10283,47375.0, 10.57,2026-02-20
601GS2030, GS, 20-Feb-2026,99.0,99.0,99.6,97.31,99.6,97.34,97.34,201,0.2,4,201.0, 100.00,2026-02-20
636GS2031, GS, 20-Feb-2026,98.5,98.5,98.51,98.5,98.51,98.51,98.51,503,0.5,4,503.0, 100.00,2026-02-20
63MOONS, EQ, 20-Feb-2026,640.65,643.5,657.95,638.75,640.0,641.9,647.52,68383,442.8,3046,33623.0, 49.17,2026-02-20
648GS2035, GS, 20-Feb-2026,101.25,101.2,101.25,101.2,101.25,101.25,101.2,2200,2.23,7,2200.0, 100.00,2026-02-20
654GS2032, GS, 20-Feb-2026,100.02,100.7,100.7,100.25,100.59,100.58,100.62,15016,15.11,5,15016.0, 100.00,2026-02-20
667GS2035, GS, 20-Feb-2026,105.52,110.79,110.79,102.95,102.95,102.95,106.87,2,0.0,2,1.0, 50.00,2026-02-20
667GS2050, GS, 20-Feb-2026,92.9,93.0,93.11,92.75,93.11,93.11,92.95,10609,9.86,10,10609.0, 100.00,2026-02-20
668GS2040, GS, 20-Feb-2026,97.7,97.15,97.7,97.15,97.7,97.7,97.69,1340,1.31,7,1339.0, 99.93,2026-02-20
676GS2061, GS, 20-Feb-2026,95.37,93.5,93.5,91.1,91.21,91.21,91.33,77610,70.88,76,77597.0, 99.98,2026-02-20
679GS2034, GS, 20-Feb-2026,102.5,102.5,102.5,102.5,102.5,102.5,102.5,1100,1.13,1,1100.0, 100.00,2026-02-20
690GS2065, GS, 20-Feb-2026,95.71,95.2,95.25,95.0,95.14,95.14,95.13,90585,86.17,27,69585.0, 76.82,2026-02-20
706GS2028, GS, 20-Feb-2026,104.0,104.0,104.0,104.0,104.0,104.0,104.0,1000,1.04,1,1000.0, 100.00,2026-02-20
709GS2054, GS, 20-Feb-2026,98.0,97.75,97.75,97.3,97.7,97.51,97.68,7266,7.1,25,7266.0, 100.00,2026-02-20
709GS2074, GS, 20-Feb-2026,96.65,96.85,96.85,96.42,96.5,96.5,96.51,30182,29.13,28,30180.0, 99.99,2026-02-20
